grid,color1_h,color1_s,color1_v,colour_name,color2_h,color2_s,color2_v,colour_name.1,color3_h,color3_s,color3_v,colour_name.2,color4_h,color4_s,color4_v,colour_name.3,repeated_colour
"Grid14(13,30)",160,87,50,Pastel Green,152,78,86,Pastel Green,158,82,71,Pastel Green,6,63,32,Red,Pastel Green
"Grid14(14,30)",154,65,52,Pastel Green,162,90,58,Pastel Green,158,82,56,Pastel Green,244,46,38,India Green,Pastel Green
"Grid14(15,30)",163,91,71,Pastel Green,153,92,81,Pastel Green,161,86,70,Pastel Green,281,18,30,Indigo,Pastel Green
"Grid14(16,30)",157,93,80,Pastel Green,162,51,65,Pastel Green,161,89,54,Pastel Green,155,71,73,Pastel Green,Pastel Green
"Grid14(17,30)",163,60,77,Pastel Green,163,57,84,Pastel Green,157,73,74,Pastel Green,257,45,17,Blue,Pastel Green
"Grid14(18,30)",155,68,89,Pastel Green,161,81,69,Pastel Green,157,59,69,Pastel Green,11,28,36,Red,Pastel Green
"Grid14(19,30)",156,95,94,Pastel Green,156,90,77,Pastel Green,159,63,86,Pastel Green,19,66,22,Orange,Pastel Green
"Grid14(20,30)",161,100,85,Pastel Green,150,75,68,Pastel Green,163,51,85,Pastel Green,260,0,63,Blue,Pastel Green
"Grid14(21,30)",163,91,74,Pastel Green,164,89,89,Pastel Green,158,68,57,Pastel Green,231,13,28,Camouflage Green,Pastel Green
"Grid14(22,30)",151,62,97,Pastel Green,156,64,67,Pastel Green,157,69,82,Pastel Green,167,56,79,Pistachio,Pastel Green
"Grid14(23,30)",150,75,54,Pastel Green,152,86,74,Pastel Green,151,89,52,Pastel Green,315,12,7,Rifle Green,Pastel Green
"Grid14(24,30)",164,71,57,Pastel Green,163,63,96,Pastel Green,160,53,88,Pastel Green,219,92,29,Dark Pastel Green,Pastel Green
"Grid14(25,30)",156,93,66,Pastel Green,154,59,62,Pastel Green,157,91,92,Pastel Green,134,74,53,Bright Green,Pastel Green
"Grid14(26,30)",154,82,86,Pastel Green,164,81,73,Pastel Green,163,77,91,Pastel Green,110,12,58,Lawn Green,Pastel Green
"Grid14(27,30)",159,99,80,Pastel Green,164,52,60,Pastel Green,155,67,64,Pastel Green,328,83,10,Rifle Green,Pastel Green
"Grid14(28,30)",161,56,68,Pastel Green,152,76,98,Pastel Green,155,53,94,Pastel Green,58,15,12,Yellow,Pastel Green
"Grid14(29,30)",152,79,60,Pastel Green,160,51,99,Pastel Green,152,76,50,Pastel Green,111,80,14,Lawn Green,Pastel Green
"Grid14(30,30)",151,68,89,Pastel Green,159,59,56,Pastel Green,158,69,72,Pastel Green,354,58,88,Red,Pastel Green
"Grid14(31,30)",156,91,84,Pastel Green,164,80,64,Pastel Green,164,75,94,Pastel Green,177,3,62,Pistachio,Pastel Green
"Grid14(32,30)",158,57,73,Pastel Green,162,81,95,Pastel Green,164,65,76,Pastel Green,55,84,44,Yellow,Pastel Green
"Grid14(33,30)",160,73,68,Pastel Green,159,74,86,Pastel Green,164,97,61,Pastel Green,344,29,81,Green,Pastel Green
"Grid14(34,30)",163,53,56,Pastel Green,153,61,97,Pastel Green,156,99,100,Pastel Green,103,53,34,Lawn Green,Pastel Green
"Grid14(0,31)",164,73,66,Pastel Green,156,74,69,Pastel Green,157,70,93,Pastel Green,160,20,45,Pastel Green,Pastel Green
"Grid14(1,31)",150,74,76,Pastel Green,150,86,55,Pastel Green,160,65,60,Pastel Green,194,0,54,Dollar Bill,Pastel Green
"Grid14(2,31)",162,70,69,Pastel Green,154,56,50,Pastel Green,164,93,77,Pastel Green,284,32,38,Indigo,Pastel Green
"Grid14(3,31)",160,71,53,Pastel Green,160,80,93,Pastel Green,162,77,67,Pastel Green,39,80,85,Orange,Pastel Green
"Grid14(4,31)",154,98,74,Pastel Green,161,55,69,Pastel Green,163,89,80,Pastel Green,120,98,19,Bright Green,Pastel Green
"Grid14(5,31)",150,52,86,Pastel Green,161,69,62,Pastel Green,164,88,78,Pastel Green,26,79,36,Orange,Pastel Green
"Grid14(6,31)",152,85,81,Pastel Green,155,66,73,Pastel Green,155,98,99,Pastel Green,35,56,9,Orange,Pastel Green
"Grid14(7,31)",160,73,57,Pastel Green,164,90,95,Pastel Green,160,97,94,Pastel Green,31,79,64,Orange,Pastel Green
"Grid14(8,31)",163,90,58,Pastel Green,163,90,71,Pastel Green,156,53,69,Pastel Green,205,32,18,Asparagus,Pastel Green
"Grid14(9,31)",152,76,78,Pastel Green,155,53,70,Pastel Green,151,63,100,Pastel Green,70,58,52,Yellow,Pastel Green
"Grid14(10,31)",163,63,80,Pastel Green,158,95,85,Pastel Green,153,93,75,Pastel Green,142,10,67,Celadon,Pastel Green
"Grid14(11,31)",164,74,54,Pastel Green,154,62,100,Pastel Green,153,75,65,Pastel Green,172,2,10,Pistachio,Pastel Green
"Grid14(12,31)",158,69,67,Pastel Green,155,76,62,Pastel Green,158,53,80,Pastel Green,27,47,61,Orange,Pastel Green
"Grid14(13,31)",150,61,57,Pastel Green,154,70,86,Pastel Green,164,80,93,Pastel Green,332,97,61,Green,Pastel Green
"Grid14(14,31)",161,87,84,Pastel Green,155,66,68,Pastel Green,158,94,57,Pastel Green,219,19,4,Dark Pastel Green,Pastel Green
"Grid14(15,31)",159,90,62,Pastel Green,159,55,59,Pastel Green,163,54,92,Pastel Green,322,14,24,Rifle Green,Pastel Green
"Grid14(16,31)",151,53,54,Pastel Green,156,88,78,Pastel Green,161,96,60,Pastel Green,254,32,94,India Green,Pastel Green
"Grid14(17,31)",162,58,73,Pastel Green,154,80,51,Pastel Green,164,89,94,Pastel Green,206,19,82,Asparagus,Pastel Green
"Grid14(18,31)",153,67,76,Pastel Green,163,78,91,Pastel Green,161,81,93,Pastel Green,25,14,7,Orange,Pastel Green
"Grid14(19,31)",158,99,68,Pastel Green,154,56,54,Pastel Green,153,77,89,Pastel Green,95,41,99,Lawn Green,Pastel Green
"Grid14(20,31)",150,59,55,Pastel Green,157,61,53,Pastel Green,160,60,72,Pastel Green,165,9,96,Pistachio,Pastel Green
"Grid14(21,31)",160,74,66,Pastel Green,151,56,75,Pastel Green,164,100,84,Pastel Green,278,89,91,Indigo,Pastel Green
"Grid14(22,31)",150,73,78,Pastel Green,163,55,79,Pastel Green,151,54,71,Pastel Green,179,13,52,Pistachio,Pastel Green
"Grid14(23,31)",151,66,84,Pastel Green,164,92,80,Pastel Green,153,95,86,Pastel Green,91,32,34,Lawn Green,Pastel Green
"Grid14(24,31)",157,56,56,Pastel Green,160,66,96,Pastel Green,162,80,57,Pastel Green,215,10,6,Dark Pastel Green,Pastel Green
"Grid14(25,31)",161,59,73,Pastel Green,157,50,59,Pastel Green,158,94,95,Pastel Green,296,22,20,Pink,Pastel Green
"Grid14(26,31)",163,64,72,Pastel Green,155,73,67,Pastel Green,156,60,72,Pastel Green,13,37,26,Red,Pastel Green
"Grid14(27,31)",155,65,81,Pastel Green,157,67,90,Pastel Green,160,70,51,Pastel Green,197,47,91,Asparagus,Pastel Green
"Grid14(28,31)",160,53,85,Pastel Green,153,51,98,Pastel Green,163,72,57,Pastel Green,121,29,40,Bright Green,Pastel Green
"Grid14(29,31)",160,88,84,Pastel Green,151,52,85,Pastel Green,152,74,88,Pastel Green,296,44,10,Pink,Pastel Green
"Grid14(30,31)",159,60,87,Pastel Green,161,89,50,Pastel Green,154,96,51,Pastel Green,42,79,46,Orange,Pastel Green
"Grid14(31,31)",161,79,66,Pastel Green,162,89,69,Pastel Green,157,63,99,Pastel Green,79,41,53,Inchworm,Pastel Green
"Grid14(32,31)",152,83,59,Pastel Green,162,51,58,Pastel Green,164,53,72,Pastel Green,199,4,45,Asparagus,Pastel Green
"Grid14(33,31)",151,50,89,Pastel Green,153,63,56,Pastel Green,163,59,76,Pastel Green,262,63,78,Blue,Pastel Green
"Grid14(34,31)",158,51,93,Pastel Green,163,92,79,Pastel Green,158,70,57,Pastel Green,129,12,59,Bright Green,Pastel Green
"Grid14(0,32)",162,56,61,Pastel Green,161,91,65,Pastel Green,158,62,92,Pastel Green,352,76,88,Red,Pastel Green
"Grid14(1,32)",151,66,96,Pastel Green,155,89,95,Pastel Green,157,55,64,Pastel Green,262,30,42,Blue,Pastel Green
"Grid14(2,32)",162,80,85,Pastel Green,152,80,98,Pastel Green,159,67,81,Pastel Green,55,56,34,Yellow,Pastel Green
"Grid14(3,32)",153,67,70,Pastel Green,157,69,94,Pastel Green,156,61,67,Pastel Green,262,63,68,Blue,Pastel Green
"Grid14(4,32)",151,61,62,Pastel Green,164,71,84,Pastel Green,163,58,92,Pastel Green,9,79,76,Red,Pastel Green
"Grid14(5,32)",157,93,72,Pastel Green,152,58,80,Pastel Green,157,55,64,Pastel Green,214,19,55,Dark Pastel Green,Pastel Green
"Grid14(6,32)",164,94,72,Pastel Green,158,78,69,Pastel Green,156,56,79,Pastel Green,349,77,58,Red,Pastel Green
"Grid14(7,32)",151,60,68,Pastel Green,156,71,94,Pastel Green,155,52,54,Pastel Green,295,53,39,Pink,Pastel Green
"Grid14(8,32)",164,74,98,Pastel Green,161,97,76,Pastel Green,161,71,51,Pastel Green,141,61,24,Celadon,Pastel Green
"Grid14(9,32)",151,67,65,Pastel Green,150,50,85,Pastel Green,158,82,64,Pastel Green,187,34,24,Dollar Bill,Pastel Green
"Grid14(10,32)",154,98,70,Pastel Green,163,73,94,Pastel Green,156,93,51,Pastel Green,97,66,67,Lawn Green,Pastel Green
"Grid14(11,32)",162,79,63,Pastel Green,154,68,70,Pastel Green,158,94,54,Pastel Green,18,90,90,Orange,Pastel Green
"Grid14(12,32)",163,98,87,Pastel Green,162,54,50,Pastel Green,152,81,56,Pastel Green,211,47,32,Dark Pastel Green,Pastel Green
"Grid14(13,32)",159,66,85,Pastel Green,159,75,90,Pastel Green,154,72,57,Pastel Green,21,80,51,Orange,Pastel Green
"Grid14(14,32)",154,56,65,Pastel Green,163,74,56,Pastel Green,153,74,96,Pastel Green,357,78,36,Red,Pastel Green
"Grid14(15,32)",160,66,81,Pastel Green,151,50,70,Pastel Green,150,98,55,Pastel Green,168,71,15,Pistachio,Pastel Green
"Grid14(16,32)",156,84,55,Pastel Green,159,80,57,Pastel Green,152,62,93,Pastel Green,18,44,12,Orange,Pastel Green
"Grid14(17,32)",160,62,93,Pastel Green,155,65,100,Pastel Green,161,100,76,Pastel Green,348,31,10,Red,Pastel Green
"Grid14(18,32)",154,52,70,Pastel Green,159,73,61,Pastel Green,153,84,69,Pastel Green,61,20,51,Yellow,Pastel Green
"Grid14(19,32)",163,93,84,Pastel Green,160,79,53,Pastel Green,159,65,58,Pastel Green,179,45,23,Pistachio,Pastel Green
"Grid14(20,32)",164,100,64,Pastel Green,158,76,81,Pastel Green,158,61,68,Pastel Green,311,50,45,Dark Olive Green,Pastel Green
"Grid14(21,32)",153,77,100,Pastel Green,164,53,87,Pastel Green,160,78,64,Pastel Green,54,39,11,Yellow,Pastel Green
"Grid14(22,32)",161,93,94,Pastel Green,156,75,74,Pastel Green,157,97,62,Pastel Green,326,33,69,Rifle Green,Pastel Green
"Grid14(23,32)",150,65,53,Pastel Green,157,86,95,Pastel Green,156,60,69,Pastel Green,63,45,7,Yellow,Pastel Green
"Grid14(24,32)",150,66,97,Pastel Green,159,73,96,Pastel Green,164,74,94,Pastel Green,268,91,78,Blue,Pastel Green
"Grid14(25,32)",161,89,57,Pastel Green,161,94,56,Pastel Green,152,53,86,Pastel Green,98,61,30,Lawn Green,Pastel Green
"Grid14(26,32)",152,50,86,Pastel Green,156,73,76,Pastel Green,153,76,54,Pastel Green,276,34,46,Indigo,Pastel Green
"Grid14(27,32)",161,94,88,Pastel Green,151,76,77,Pastel Green,163,96,96,Pastel Green,188,62,83,Dollar Bill,Pastel Green
"Grid14(28,32)",157,78,65,Pastel Green,160,63,81,Pastel Green,154,79,56,Pastel Green,94,61,27,Lawn Green,Pastel Green
"Grid14(29,32)",156,61,56,Pastel Green,161,52,61,Pastel Green,158,58,57,Pastel Green,180,75,13,Dollar Bill,Pastel Green
"Grid14(30,32)",162,81,96,Pastel Green,162,78,72,Pastel Green,153,78,68,Pastel Green,340,51,56,Green,Pastel Green
"Grid14(31,32)",157,82,64,Pastel Green,160,61,58,Pastel Green,162,87,66,Pastel Green,134,68,10,Bright Green,Pastel Green
"Grid14(32,32)",153,54,51,Pastel Green,158,63,50,Pastel Green,160,65,61,Pastel Green,215,74,41,Dark Pastel Green,Pastel Green
"Grid14(33,32)",155,62,92,Pastel Green,164,99,85,Pastel Green,161,95,60,Pastel Green,352,17,71,Red,Pastel Green
"Grid14(34,32)",164,86,79,Pastel Green,161,78,79,Pastel Green,150,69,87,Pastel Green,314,36,66,Dark Olive Green,Pastel Green
"Grid14(0,33)",164,93,63,Pastel Green,154,62,93,Pastel Green,159,81,99,Pastel Green,2,84,39,Red,Pastel Green
"Grid14(1,33)",151,82,65,Pastel Green,160,87,69,Pastel Green,160,53,53,Pastel Green,76,7,90,Inchworm,Pastel Green
"Grid14(2,33)",160,85,83,Pastel Green,161,80,75,Pastel Green,157,84,52,Pastel Green,23,69,17,Orange,Pastel Green
"Grid14(3,33)",161,97,79,Pastel Green,156,55,78,Pastel Green,158,53,55,Pastel Green,1,32,55,Red,Pastel Green
"Grid14(4,33)",161,76,56,Pastel Green,162,64,63,Pastel Green,163,54,52,Pastel Green,16,60,71,Orange,Pastel Green
"Grid14(5,33)",160,97,52,Pastel Green,163,80,63,Pastel Green,153,93,60,Pastel Green,253,89,35,India Green,Pastel Green
"Grid14(6,33)",158,97,71,Pastel Green,151,54,50,Pastel Green,164,82,84,Pastel Green,51,50,9,Yellow,Pastel Green
"Grid14(7,33)",150,78,99,Pastel Green,151,85,91,Pastel Green,151,69,54,Pastel Green,145,53,50,Celadon,Pastel Green
"Grid14(8,33)",153,100,87,Pastel Green,158,63,91,Pastel Green,158,70,78,Pastel Green,353,85,75,Red,Pastel Green
"Grid14(9,33)",156,79,63,Pastel Green,153,82,54,Pastel Green,160,54,51,Pastel Green,107,67,42,Lawn Green,Pastel Green
"Grid14(10,33)",158,79,81,Pastel Green,152,58,59,Pastel Green,162,72,86,Pastel Green,283,2,30,Indigo,Pastel Green
"Grid14(11,33)",163,73,95,Pastel Green,159,73,92,Pastel Green,152,59,94,Pastel Green,156,50,23,Pastel Green,Pastel Green
"Grid14(12,33)",153,81,55,Pastel Green,161,53,54,Pastel Green,163,53,95,Pastel Green,220,58,20,Dark Pastel Green,Pastel Green
"Grid14(13,33)",152,95,71,Pastel Green,160,95,82,Pastel Green,152,66,59,Pastel Green,356,68,64,Red,Pastel Green
"Grid14(14,33)",159,83,73,Pastel Green,155,84,53,Pastel Green,154,94,82,Pastel Green,158,70,38,Pastel Green,Pastel Green
"Grid14(15,33)",159,69,62,Pastel Green,155,54,68,Pastel Green,152,53,69,Pastel Green,131,55,34,Bright Green,Pastel Green
"Grid14(16,33)",156,73,51,Pastel Green,151,51,80,Pastel Green,157,96,93,Pastel Green,235,81,67,Camouflage Green,Pastel Green
"Grid14(17,33)",156,90,59,Pastel Green,164,78,57,Pastel Green,158,86,97,Pastel Green,267,55,60,Blue,Pastel Green
"Grid14(18,33)",159,54,99,Pastel Green,150,79,50,Pastel Green,161,92,65,Pastel Green,284,51,15,Indigo,Pastel Green
"Grid14(19,33)",161,52,68,Pastel Green,164,99,76,Pastel Green,160,96,58,Pastel Green,193,59,35,Dollar Bill,Pastel Green
"Grid14(20,33)",158,53,98,Pastel Green,155,53,94,Pastel Green,151,78,59,Pastel Green,63,70,72,Yellow,Pastel Green
"Grid14(21,33)",152,79,75,Pastel Green,159,71,99,Pastel Green,155,50,63,Pastel Green,285,67,27,Pink,Pastel Green
"Grid14(22,33)",160,59,83,Pastel Green,163,50,62,Pastel Green,160,93,64,Pastel Green,148,80,82,Celadon,Pastel Green
"Grid14(23,33)",157,53,81,Pastel Green,150,59,87,Pastel Green,163,74,94,Pastel Green,277,97,73,Indigo,Pastel Green
"Grid14(24,33)",156,64,100,Pastel Green,159,69,64,Pastel Green,162,94,89,Pastel Green,344,54,11,Green,Pastel Green
"Grid14(25,33)",157,73,70,Pastel Green,151,97,74,Pastel Green,152,90,53,Pastel Green,16,78,5,Orange,Pastel Green
"Grid14(26,33)",156,74,63,Pastel Green,156,97,80,Pastel Green,161,83,78,Pastel Green,323,34,51,Rifle Green,Pastel Green
"Grid14(27,33)",157,61,99,Pastel Green,152,98,55,Pastel Green,161,80,51,Pastel Green,71,10,43,Yellow,Pastel Green
"Grid14(28,33)",153,83,82,Pastel Green,155,95,82,Pastel Green,154,68,99,Pastel Green,313,15,82,Dark Olive Green,Pastel Green
"Grid14(29,33)",155,79,67,Pastel Green,154,99,80,Pastel Green,161,97,86,Pastel Green,350,81,91,Red,Pastel Green
"Grid14(30,33)",162,87,60,Pastel Green,157,73,100,Pastel Green,164,77,66,Pastel Green,122,80,27,Bright Green,Pastel Green
"Grid14(31,33)",163,95,63,Pastel Green,155,93,66,Pastel Green,152,71,98,Pastel Green,210,94,63,Dark Pastel Green,Pastel Green
"Grid14(32,33)",161,77,53,Pastel Green,152,98,67,Pastel Green,157,89,88,Pastel Green,36,7,27,Orange,Pastel Green
"Grid14(33,33)",155,79,51,Pastel Green,163,74,84,Pastel Green,162,73,76,Pastel Green,214,34,94,Dark Pastel Green,Pastel Green
"Grid14(34,33)",158,72,88,Pastel Green,157,82,88,Pastel Green,163,66,57,Pastel Green,78,67,58,Inchworm,Pastel Green
"Grid14(0,34)",163,95,76,Pastel Green,163,85,80,Pastel Green,153,93,71,Pastel Green,235,24,3,Camouflage Green,Pastel Green
"Grid14(1,34)",153,64,57,Pastel Green,163,91,69,Pastel Green,162,84,57,Pastel Green,325,75,30,Rifle Green,Pastel Green
"Grid14(2,34)",152,61,66,Pastel Green,150,88,89,Pastel Green,163,89,90,Pastel Green,55,51,82,Yellow,Pastel Green
"Grid14(3,34)",159,100,88,Pastel Green,152,56,79,Pastel Green,154,71,64,Pastel Green,223,7,0,Dark Pastel Green,Pastel Green
"Grid14(4,34)",164,52,94,Pastel Green,163,77,65,Pastel Green,158,72,59,Pastel Green,297,24,74,Pink,Pastel Green
"Grid14(5,34)",150,71,59,Pastel Green,154,95,93,Pastel Green,150,70,54,Pastel Green,155,12,38,Pastel Green,Pastel Green
"Grid14(6,34)",156,58,84,Pastel Green,158,53,51,Pastel Green,151,86,87,Pastel Green,28,10,73,Orange,Pastel Green
"Grid14(7,34)",153,73,67,Pastel Green,163,64,69,Pastel Green,157,89,53,Pastel Green,257,21,28,Blue,Pastel Green
"Grid14(8,34)",150,61,91,Pastel Green,150,50,59,Pastel Green,157,56,51,Pastel Green,183,52,86,Dollar Bill,Pastel Green
"Grid14(9,34)",151,56,77,Pastel Green,153,90,52,Pastel Green,152,69,59,Pastel Green,109,2,65,Lawn Green,Pastel Green
"Grid14(10,34)",164,75,86,Pastel Green,153,86,61,Pastel Green,152,58,72,Pastel Green,348,63,4,Red,Pastel Green
"Grid14(11,34)",153,51,83,Pastel Green,156,87,81,Pastel Green,159,65,89,Pastel Green,257,85,68,Blue,Pastel Green
"Grid14(12,34)",153,98,78,Pastel Green,161,73,76,Pastel Green,161,73,66,Pastel Green,216,40,86,Dark Pastel Green,Pastel Green
"Grid14(13,34)",155,77,54,Pastel Green,162,83,51,Pastel Green,152,65,86,Pastel Green,267,49,67,Blue,Pastel Green
"Grid14(14,34)",160,68,91,Pastel Green,161,83,50,Pastel Green,161,67,71,Pastel Green,121,42,55,Bright Green,Pastel Green
"Grid14(15,34)",150,52,72,Pastel Green,150,57,52,Pastel Green,159,81,76,Pastel Green,48,92,61,Yellow,Pastel Green
"Grid14(16,34)",157,64,57,Pastel Green,160,75,82,Pastel Green,154,74,57,Pastel Green,195,91,82,Asparagus,Pastel Green
"Grid14(17,34)",152,67,50,Pastel Green,163,64,73,Pastel Green,150,94,63,Pastel Green,81,78,94,Inchworm,Pastel Green
"Grid14(18,34)",154,67,51,Pastel Green,162,61,78,Pastel Green,162,51,99,Pastel Green,120,19,22,Bright Green,Pastel Green
"Grid14(19,34)",159,89,56,Pastel Green,160,54,98,Pastel Green,158,59,75,Pastel Green,268,9,16,Blue,Pastel Green
"Grid14(20,34)",158,52,68,Pastel Green,164,68,62,Pastel Green,152,88,97,Pastel Green,347,31,12,Red,Pastel Green
"Grid14(21,34)",161,50,50,Pastel Green,154,58,73,Pastel Green,152,54,58,Pastel Green,100,39,44,Lawn Green,Pastel Green
"Grid14(22,34)",151,76,59,Pastel Green,162,84,63,Pastel Green,151,51,60,Pastel Green,65,16,73,Yellow,Pastel Green
"Grid14(23,34)",162,99,98,Pastel Green,151,75,96,Pastel Green,150,95,94,Pastel Green,50,100,9,Yellow,Pastel Green
"Grid14(24,34)",158,56,66,Pastel Green,151,79,99,Pastel Green,158,59,56,Pastel Green,95,19,49,Lawn Green,Pastel Green
"Grid14(25,34)",162,51,62,Pastel Green,151,51,96,Pastel Green,151,50,82,Pastel Green,80,65,15,Inchworm,Pastel Green
"Grid14(26,34)",153,79,98,Pastel Green,161,90,79,Pastel Green,159,72,95,Pastel Green,286,72,88,Pink,Pastel Green
"Grid14(27,34)",152,58,60,Pastel Green,159,99,67,Pastel Green,152,62,92,Pastel Green,54,17,28,Yellow,Pastel Green
"Grid14(28,34)",152,57,80,Pastel Green,160,80,68,Pastel Green,158,93,57,Pastel Green,324,69,72,Rifle Green,Pastel Green
"Grid14(29,34)",156,87,83,Pastel Green,154,57,73,Pastel Green,163,64,91,Pastel Green,206,85,94,Asparagus,Pastel Green
"Grid14(30,34)",160,57,93,Pastel Green,161,87,73,Pastel Green,157,91,52,Pastel Green,36,51,46,Orange,Pastel Green
"Grid14(31,34)",151,82,65,Pastel Green,155,59,69,Pastel Green,152,52,51,Pastel Green,279,20,31,Indigo,Pastel Green
"Grid14(32,34)",162,77,100,Pastel Green,153,63,61,Pastel Green,159,69,72,Pastel Green,230,20,8,Camouflage Green,Pastel Green
"Grid14(33,34)",151,97,50,Pastel Green,164,58,65,Pastel Green,162,56,57,Pastel Green,159,98,12,Pastel Green,Pastel Green
"Grid14(34,34)",158,66,54,Pastel Green,161,92,58,Pastel Green,154,77,69,Pastel Green,70,78,86,Yellow,Pastel Green
"Grid15(0,0)",173,57,61,Pistachio,165,89,57,Pistachio,177,73,85,Pistachio,238,76,52,Camouflage Green,Pistachio
"Grid15(1,0)",170,68,59,Pistachio,170,63,60,Pistachio,176,82,82,Pistachio,8,45,92,Red,Pistachio
"Grid15(2,0)",168,92,52,Pistachio,175,84,99,Pistachio,177,86,67,Pistachio,304,35,51,Dark Olive Green,Pistachio
"Grid15(3,0)",170,66,93,Pistachio,179,66,57,Pistachio,167,100,55,Pistachio,295,66,86,Pink,Pistachio
"Grid15(4,0)",179,50,94,Pistachio,169,75,69,Pistachio,176,61,95,Pistachio,5,22,33,Red,Pistachio
"Grid15(5,0)",178,84,54,Pistachio,176,51,97,Pistachio,179,83,99,Pistachio,352,35,10,Red,Pistachio
"Grid15(6,0)",177,65,63,Pistachio,167,51,55,Pistachio,169,71,80,Pistachio,257,71,19,Blue,Pistachio
"Grid15(7,0)",165,72,57,Pistachio,166,74,100,Pistachio,174,50,84,Pistachio,5,96,11,Red,Pistachio
"Grid15(8,0)",172,73,53,Pistachio,174,76,100,Pistachio,170,100,72,Pistachio,318,4,45,Rifle Green,Pistachio
"Grid15(9,0)",175,98,61,Pistachio,170,93,71,Pistachio,176,84,57,Pistachio,187,16,77,Dollar Bill,Pistachio
"Grid15(10,0)",177,76,88,Pistachio,178,62,85,Pistachio,169,100,70,Pistachio,305,14,36,Dark Olive Green,Pistachio
"Grid15(11,0)",179,51,50,Pistachio,166,51,71,Pistachio,165,72,100,Pistachio,89,50,4,Inchworm,Pistachio
"Grid15(12,0)",176,63,98,Pistachio,172,81,87,Pistachio,173,85,97,Pistachio,358,58,68,Red,Pistachio
"Grid15(13,0)",166,72,61,Pistachio,179,53,63,Pistachio,165,96,57,Pistachio,322,33,66,Rifle Green,Pistachio
"Grid15(14,0)",178,91,74,Pistachio,166,53,64,Pistachio,171,51,65,Pistachio,55,28,69,Yellow,Pistachio
"Grid15(15,0)",171,58,94,Pistachio,179,90,74,Pistachio,175,90,85,Pistachio,319,23,40,Rifle Green,Pistachio
"Grid15(16,0)",169,54,84,Pistachio,179,77,72,Pistachio,174,83,85,Pistachio,146,56,77,Celadon,Pistachio
"Grid15(17,0)",176,60,78,Pistachio,170,79,55,Pistachio,165,63,65,Pistachio,144,38,12,Celadon,Pistachio
"Grid15(18,0)",177,67,83,Pistachio,174,91,100,Pistachio,173,52,72,Pistachio,341,11,68,Green,Pistachio
"Grid15(19,0)",173,76,99,Pistachio,165,99,96,Pistachio,173,77,80,Pistachio,152,28,61,Pastel Green,Pistachio
"Grid15(20,0)",167,88,79,Pistachio,173,74,56,Pistachio,178,89,51,Pistachio,309,95,95,Dark Olive Green,Pistachio
"Grid15(21,0)",165,82,92,Pistachio,175,66,72,Pistachio,165,68,85,Pistachio,45,18,52,Yellow,Pistachio
"Grid15(22,0)",167,77,76,Pistachio,169,50,86,Pistachio,177,99,67,Pistachio,322,63,72,Rifle Green,Pistachio
"Grid15(23,0)",173,90,61,Pistachio,175,93,79,Pistachio,176,77,62,Pistachio,285,74,5,Pink,Pistachio
"Grid15(24,0)",168,85,58,Pistachio,179,75,82,Pistachio,168,61,98,Pistachio,349,27,9,Red,Pistachio
